,Unnamed: 0,h_t,d_t,cloud,ISCCP,h_t_next,d_t_next,cloud_next,ISCCP_next,dh,dd,bincenter_h,bincenter_d
868620,868620,6001.786237031506,0.9743621938716132,cloud,3.0,0.4881451146774037,1.1389851646197575,cloud,2.0,-6001.2980919168285,0.16462297074814436,6000.0,1
870375,870375,5909.804648077889,0.947256877290484,cloud,3.0,0.5141908628481686,0.6632230908318246,cloud,2.0,-5909.290457215041,-0.2840337864586594,6000.0,1
870727,870727,5892.350911862966,1.133033823674184,cloud,3.0,0.3990440897826247,0.2986871208184479,cloud,2.0,-5891.951867773184,-0.8343467028557361,6000.0,1
870982,870982,5984.442107633298,0.9055353746798906,cloud,3.0,0.3470224605782608,1.0252846018855992,cloud,2.0,-5984.09508517272,0.11974922720570857,6000.0,1
871472,871472,5907.965405902108,0.9405783499632864,cloud,3.0,0.0627644085620882,2.0653799137642146,cloud,5.0,-5907.902641493546,1.1248015638009283,6000.0,1
872159,872159,5985.530444810964,0.9741704024968966,cloud,3.0,0.1252566180583575,0.1726580276823582,cloud,2.0,-5985.405188192905,-0.8015123748145384,6000.0,1
878607,878607,6148.809059452465,1.0846394515062787,cloud,3.0,0.4373089603171324,1.3070420817020625,cloud,5.0,-6148.371750492148,0.22240263019578377,6000.0,1
879712,879712,5894.525123965507,0.8689933240221438,cloud,3.0,0.5389994569632289,0.8384800018181687,cloud,2.0,-5893.986124508544,-0.03051332220397507,6000.0,1
880805,880805,6057.213797440604,1.1077703326503698,cloud,3.0,0.030143313175501,0.7348999549909936,cloud,2.0,-6057.183654127429,-0.37287037765937625,6000.0,1
881088,881088,5983.332647973489,0.8573311846303933,cloud,3.0,0.3298968485267148,1.222618035106914,cloud,2.0,-5983.002751124962,0.36528685047652076,6000.0,1
882576,882576,6005.538767250746,1.0907524725687985,cloud,3.0,0.2275691136549467,1.7555011303700248,cloud,5.0,-6005.311198137091,0.6647486578012263,6000.0,1
886995,886995,5880.290285893813,0.8684853938015085,cloud,3.0,0.6066365012337372,1.8358271335722784,cloud,5.0,-5879.683649392579,0.96734173977077,6000.0,1
887199,887199,5965.313078092686,0.8565072197063743,cloud,3.0,0.4444301672214636,1.0736790264599074,cloud,2.0,-5964.868647925465,0.2171718067535331,6000.0,1
890509,890509,6124.774531838338,1.0862986948402695,cloud,3.0,0.3663740951381215,0.4527589041681884,cloud,2.0,-6124.4081577432,-0.6335397906720811,6000.0,1
891718,891718,5985.898647614521,1.1303623173959596,cloud,3.0,0.0397136247374397,0.3557024668567929,cloud,2.0,-5985.8589339897835,-0.7746598505391666,6000.0,1
892280,892280,6020.17688462757,1.1002796852804435,cloud,3.0,0.5043631231695151,2.4618362961996167,cloud,5.0,-6019.672521504401,1.3615566109191732,6000.0,1
892914,892914,6024.126402900691,0.9085335429092574,cloud,3.0,0.1319442890219956,0.9256864914570584,cloud,2.0,-6023.994458611669,0.017152948547801028,6000.0,1
894797,894797,6048.570721143388,1.058929299235476,cloud,3.0,0.4237897585046177,0.5409503440793311,cloud,2.0,-6048.146931384884,-0.5179789551561449,6000.0,1
896313,896313,5995.578539455791,1.0193739753023745,cloud,3.0,0.6852274826718754,1.9041191324566415,cloud,5.0,-5994.893311973119,0.884745157154267,6000.0,1
896891,896891,6130.759614987197,0.9078228472977222,cloud,3.0,0.3718269388964435,2.4759971885180136,cloud,5.0,-6130.3877880483005,1.5681743412202915,6000.0,1
898374,898374,6141.220024948766,1.081149513078911,cloud,3.0,0.6158287083984095,1.197339398455633,cloud,2.0,-6140.604196240368,0.11618988537672204,6000.0,1
903488,903488,6052.163192427898,1.0422877518338387,cloud,3.0,0.1636199567889507,2.2647615469657856,cloud,5.0,-6051.999572471109,1.2224737951319469,6000.0,1
904139,904139,6012.7189731403005,0.9378010136870016,cloud,3.0,0.2894716742991296,1.812023610597004,cloud,5.0,-6012.429501466001,0.8742225969100024,6000.0,1
904562,904562,5868.346091566516,1.0868635661857593,cloud,3.0,0.4218027125166166,1.3123552994607286,cloud,5.0,-5867.924288854,0.2254917332749693,6000.0,1
907399,907399,6056.61097422213,1.0201319846513182,cloud,3.0,0.6848148072880718,1.5833585501394156,cloud,5.0,-6055.926159414842,0.5632265654880975,6000.0,1
909102,909102,5947.4158912168805,1.0426013806180523,cloud,3.0,0.2568433336019523,1.7200834103462612,cloud,5.0,-5947.159047883279,0.6774820297282089,6000.0,1
910510,910510,6129.192343192993,1.0415158996557137,cloud,3.0,0.4167101729649846,1.2436871512053704,cloud,2.0,-6128.775633020027,0.20217125154965676,6000.0,1
911871,911871,5985.589707439714,1.0370756996229855,cloud,3.0,0.3660203890421851,1.2876838404659103,cloud,5.0,-5985.223687050672,0.2506081408429248,6000.0,1
913431,913431,6131.485905765675,0.9548858757171108,cloud,3.0,0.2573901379729284,1.9690313697446944,cloud,5.0,-6131.228515627702,1.0141454940275836,6000.0,1
914564,914564,5947.217868605924,0.8774739167866181,cloud,3.0,0.7191916043177432,0.3980761729110036,cloud,2.0,-5946.498677001607,-0.4793977438756145,6000.0,1
916995,916995,6110.239763599058,0.8527091865003057,cloud,3.0,0.8686809124769347,1.160061266425236,cloud,2.0,-6109.371082686582,0.3073520799249304,6000.0,1
917694,917694,6130.975125747639,1.028626299514494,cloud,3.0,0.1558555248527839,1.2658941465530298,cloud,2.0,-6130.819270222786,0.23726784703853587,6000.0,1
923280,923280,5867.3359274364575,0.916653802796852,cloud,3.0,0.8877398878578038,1.0545039697510827,cloud,2.0,-5866.4481875486,0.1378501669542307,6000.0,1
924835,924835,5882.536802768615,0.9530929199981198,cloud,3.0,0.134248958760877,2.517986686417232,cloud,5.0,-5882.402553809855,1.5648937664191123,6000.0,1
925085,925085,6117.664374794897,0.9695040366073484,cloud,3.0,0.589549466916961,1.7375440173892371,cloud,5.0,-6117.074825327981,0.7680399807818887,6000.0,1
926369,926369,5936.833389721716,0.89447364358314,cloud,3.0,0.0602436414173359,0.4241076419812731,cloud,2.0,-5936.773146080299,-0.47036600160186687,6000.0,1
927909,927909,6132.431527925707,0.9641260279503382,cloud,3.0,0.1962217213086699,2.374011798360885,cloud,5.0,-6132.2353062043985,1.4098857704105465,6000.0,1
930567,930567,6096.669072133814,0.9956291478367008,cloud,3.0,0.3061796999643145,1.4339320607086832,cloud,5.0,-6096.362892433849,0.4383029128719824,6000.0,1
932290,932290,6028.426867570437,0.9508564696569604,cloud,3.0,0.1220009210181694,0.1455517259267658,cloud,2.0,-6028.304866649419,-0.8053047437301946,6000.0,1
934610,934610,5864.1384452641005,0.9288957380607524,cloud,3.0,0.0934355516742954,1.0457059319849695,cloud,2.0,-5864.045009712426,0.1168101939242171,6000.0,1
935185,935185,5937.201325629747,0.9231476834485716,cloud,3.0,0.3505667862849939,0.7447358539659238,cloud,2.0,-5936.850758843462,-0.17841182948264778,6000.0,1
937192,937192,6004.951830343837,0.9602947181428994,cloud,3.0,0.4680601918308823,2.1088788038171065,cloud,5.0,-6004.483770152006,1.1485840856742071,6000.0,1
938178,938178,5997.753020655009,1.088716709757181,cloud,3.0,0.1783975188058001,1.2804800712727955,cloud,2.0,-5997.574623136204,0.19176336151561446,6000.0,1
939027,939027,5943.327667598675,0.9406990594894332,cloud,3.0,0.1841972063188484,1.4671458233839196,cloud,5.0,-5943.143470392357,0.5264467638944864,6000.0,1
942323,942323,5989.830941870854,0.9329773271495508,cloud,3.0,0.308717547063853,-0.5199700057612615,cloud,2.0,-5989.52222432379,-1.4529473329108122,6000.0,1
942378,942378,5932.242973915141,1.1370381811281831,cloud,3.0,0.6452987536761421,2.252869724363423,cloud,5.0,-5931.597675161465,1.11583154323524,6000.0,1
944142,944142,6079.745869859352,1.1227137472662445,cloud,3.0,0.3771717471682979,1.407362742157175,cloud,5.0,-6079.368698112184,0.28464899489093054,6000.0,1
945305,945305,6104.329323173392,0.9205840726076588,cloud,3.0,0.3212524797173379,1.219702488458056,cloud,2.0,-6104.008070693675,0.2991184158503972,6000.0,1
947690,947690,5947.824577097401,0.9630727320528778,cloud,3.0,0.3311624380526873,0.3244825393457897,cloud,2.0,-5947.493414659348,-0.6385901927070881,6000.0,1
949938,949938,5871.991217323927,1.141915079776528,cloud,3.0,0.4272942659792269,0.7323925935010197,cloud,2.0,-5871.563923057948,-0.40952248627550836,6000.0,1
951207,951207,5966.422168326927,1.128565284297638,cloud,3.0,0.1296155025083749,0.5516489621420175,cloud,2.0,-5966.292552824419,-0.5769163221556204,6000.0,1
958680,958680,5932.466865836943,0.9286795939271576,cloud,3.0,0.4845312767861692,0.8652386123745494,cloud,2.0,-5931.982334560156,-0.06344098155260824,6000.0,1
959434,959434,5897.021117076783,1.0844150433862216,cloud,3.0,0.8904798742566822,1.3023180930321976,cloud,5.0,-5896.1306372025265,0.21790304964597595,6000.0,1
966768,966768,6138.180712177698,0.958425232121802,cloud,3.0,0.2503716877096115,1.129585021425524,cloud,2.0,-6137.930340489988,0.1711597893037221,6000.0,1
967965,967965,6085.546659772497,0.8843633003282947,cloud,3.0,0.8253406042803632,2.094714937219156,cloud,5.0,-6084.721319168217,1.2103516368908611,6000.0,1
969970,969970,5958.980508873493,0.8800701995565345,cloud,3.0,0.4971727828486147,1.0247017170789776,cloud,2.0,-5958.483336090644,0.14463151752244308,6000.0,1
970093,970093,6035.658410743274,1.1061560190370394,cloud,3.0,0.2859249516208713,0.0261872978674029,cloud,2.0,-6035.372485791653,-1.0799687211696365,6000.0,1
970450,970450,6028.341796314679,1.0319128025002122,cloud,3.0,0.0805075385228928,1.3489530522386293,cloud,5.0,-6028.261288776156,0.31704024973841705,6000.0,1
970634,970634,5929.548506166332,1.1384051709118002,cloud,3.0,0.0828881088284699,0.916128494379755,cloud,2.0,-5929.465618057504,-0.2222766765320452,6000.0,1
973333,973333,5946.47963230048,1.144605093188712,cloud,3.0,0.5482564542061763,0.2333795094994943,cloud,2.0,-5945.931375846274,-0.9112255836892177,6000.0,1
975033,975033,6014.513034115799,1.1184188260111405,cloud,3.0,0.8450046258629742,1.332691645592738,cloud,5.0,-6013.668029489936,0.2142728195815975,6000.0,1
976950,976950,6028.468620544725,0.927289881348462,cloud,3.0,0.2154474680736858,2.228538085015135,cloud,5.0,-6028.253173076651,1.3012482036666728,6000.0,1
978863,978863,5860.981268904011,0.9343095668718596,cloud,3.0,0.5009442051315098,1.6738601595558342,cloud,5.0,-5860.4803246988795,0.7395505926839746,6000.0,1
979136,979136,5891.419727262127,0.923832197359972,cloud,3.0,0.2409168308766513,1.5057375198367464,cloud,5.0,-5891.17881043125,0.5819053224767744,6000.0,1
982638,982638,6117.015848914833,1.0514792419944057,cloud,3.0,0.4012696967269534,0.8416050894408617,cloud,2.0,-6116.614579218107,-0.20987415255354402,6000.0,1
984372,984372,6083.1892057116365,1.0947654081690974,cloud,3.0,0.6988742131665272,1.670863616503636,cloud,5.0,-6082.49033149847,0.5760982083345385,6000.0,1
987197,987197,6008.149544616046,0.8850741678244511,cloud,3.0,0.591575515196173,0.8962343230384731,cloud,2.0,-6007.55796910085,0.011160155214021916,6000.0,1
989439,989439,6136.737671355568,1.1020531931018185,cloud,3.0,0.5891573435432685,0.5312687136144794,cloud,2.0,-6136.148514012025,-0.5707844794873391,6000.0,1
993019,993019,6075.868572716764,1.122136566987898,cloud,3.0,0.3716222383718501,0.8758524802959797,cloud,2.0,-6075.496950478392,-0.24628408669191826,6000.0,1
994285,994285,6080.515367510923,1.1433869466047482,cloud,3.0,0.4682216428802086,1.7686838114171426,cloud,5.0,-6080.047145868043,0.6252968648123944,6000.0,1
996572,996572,5890.578962878185,1.1272287783608106,cloud,3.0,0.2755892740857009,1.0101540002253249,cloud,2.0,-5890.303373604099,-0.11707477813548572,6000.0,1
997927,997927,6047.31108142147,1.070076778459894,cloud,3.0,0.0377443258188706,0.9684525283813142,cloud,2.0,-6047.273337095651,-0.10162425007857967,6000.0,1
998922,998922,5998.922199082593,1.1035528905356415,cloud,3.0,0.2547046885662453,2.1368137646291028,cloud,5.0,-5998.667494394026,1.0332608740934612,6000.0,1
439,439,9034.85167101426,1.0503792093927111,cloud,4.0,2928.555659033982,1.7873809500143167,cloud,6.0,-6106.296011980277,0.7370017406216056,9000.0,1
730,730,8965.13625698222,1.134790202814649,cloud,4.0,9859.257460736811,1.4032274774835944,cloud,7.0,894.121203754592,0.2684372746689454,9000.0,1
3217,3217,9138.754398804813,1.0630628899055152,cloud,4.0,8572.366892829014,1.2522829769171917,cloud,4.0,-566.3875059757993,0.18922008701167647,9000.0,1
7432,7432,9136.816982825438,1.042118242953274,cloud,4.0,10715.560167728778,2.013837609715567,cloud,7.0,1578.74318490334,0.971719366762293,9000.0,1
9156,9156,9042.646849829429,0.9908415743467331,cloud,4.0,8790.020923777463,0.2002076448745727,cloud,4.0,-252.6259260519655,-0.7906339294721605,9000.0,1
9439,9439,8855.89853084279,1.0908239913982805,cloud,4.0,8485.141121241337,1.898262702950957,cloud,7.0,-370.7574096014523,0.8074387115526764,9000.0,1
10346,10346,8875.36944235748,0.8748249829546173,cloud,4.0,6228.651184425196,-0.2984758635755284,cloud,3.0,-2646.7182579322834,-1.1733008465301458,9000.0,1
10348,10348,9027.17071780413,1.10336759488062,cloud,4.0,8100.800494205839,0.6095710243400777,cloud,4.0,-926.3702235982919,-0.4937965705405424,9000.0,1
12275,12275,8850.074046347458,0.9420740415993458,cloud,4.0,9959.51267466348,1.3681578562263428,cloud,7.0,1109.438628316022,0.42608381462699696,9000.0,1
13745,13745,8867.274345856142,1.1472924442198695,cloud,4.0,7562.1842953065425,1.0019006409375324,cloud,3.0,-1305.0900505495993,-0.14539180328233714,9000.0,1
13968,13968,9045.968556388603,0.9303109284701936,cloud,4.0,11896.481483086898,1.4919656048797905,cloud,7.0,2850.512926698295,0.5616546764095969,9000.0,1
14735,14735,8924.490389169869,1.011102726733662,cloud,4.0,77.77196999931408,0.0861577914533404,cloud,2.0,-8846.718419170555,-0.9249449352803216,9000.0,1
17235,17235,8996.55261744529,1.0189667628450811,cloud,4.0,5478.570332982808,1.0152464261239795,cloud,3.0,-3517.9822844624814,-0.0037203367211016136,9000.0,1
19271,19271,8986.236837868444,1.047906935351393,cloud,4.0,15370.588427362309,2.0020277787112395,cloud,7.0,6384.351589493865,0.9541208433598465,9000.0,1
27869,27869,8975.580784101463,1.1467308346211855,cloud,4.0,8342.136082879788,1.5366897352419713,cloud,7.0,-633.4447012216751,0.38995890062078575,9000.0,1
29659,29659,9029.055945703129,0.9648886194925084,cloud,4.0,13610.728992507124,0.9870122034654448,cloud,4.0,4581.673046803995,0.022123583972936456,9000.0,1
31345,31345,9068.78700045324,1.1317762086671552,cloud,4.0,952.9068071408816,2.895880856825899,cloud,5.0,-8115.880193312358,1.764104648158744,9000.0,1
32699,32699,9119.35613240463,0.9144279152439104,cloud,4.0,10435.278594661946,-0.4681428261098295,cloud,4.0,1315.9224622573165,-1.38257074135374,9000.0,1
34950,34950,9039.49310219274,1.146806474019753,cloud,4.0,11981.199489231669,0.7036318757588356,cloud,4.0,2941.7063870389284,-0.44317459826091743,9000.0,1
36522,36522,8970.626538144363,1.0476207507901554,cloud,4.0,9206.64587291032,0.2686226823698765,cloud,4.0,236.01933476595696,-0.7789980684202789,9000.0,1
36817,36817,9036.984700093357,1.0701838328841533,cloud,4.0,10947.847000871276,0.7896756782632987,cloud,4.0,1910.8623007779188,-0.28050815462085466,9000.0,1
36969,36969,8984.948297753945,0.9914190827881036,cloud,4.0,2387.8204387915266,0.6445878930471506,cloud,3.0,-6597.127858962418,-0.34683118974095306,9000.0,1
39377,39377,9136.365037195956,1.0954666886801572,cloud,4.0,9848.118441491875,0.815325919080427,cloud,4.0,711.7534042959196,-0.2801407695997302,9000.0,1
39702,39702,9050.10745317306,1.0126478528610128,cloud,4.0,7592.319574734913,0.5213100974603447,cloud,3.0,-1457.7878784381464,-0.49133775540066804,9000.0,1
42518,42518,8877.5830484058,0.8619986731728243,cloud,4.0,12150.177282348175,1.4401264521362769,cloud,7.0,3272.5942339423746,0.5781277789634526,9000.0,1
44427,44427,8944.379262076904,0.9536741750364705,cloud,4.0,4446.939660668843,0.1600902231724625,cloud,3.0,-4497.43960140806,-0.793583951864008,9000.0,1
45139,45139,9116.973667439866,0.979203111569618,cloud,4.0,3494.9034882182505,-0.1311276133404066,cloud,3.0,-5622.070179221616,-1.1103307249100247,9000.0,1
45587,45587,8955.50908462763,0.9496083424537872,cloud,4.0,6654.374026121895,1.281731794971879,cloud,6.0,-2301.1350585057353,0.3321234525180917,9000.0,1
46363,46363,9129.95051094933,0.8901858928366122,cloud,4.0,8249.306512396182,0.9286046605100488,cloud,4.0,-880.643998553147,0.03841876767343655,9000.0,1
46907,46907,8913.693332559302,0.954965822075174,cloud,4.0,8132.777109850876,1.9642596006025597,cloud,7.0,-780.9162227084262,1.0092937785273857,9000.0,1
51310,51310,9128.04965266421,1.0417001740790417,cloud,4.0,12050.38911526445,1.485096249497029,cloud,7.0,2922.339462600241,0.4433960754179873,9000.0,1
51845,51845,8901.821625036873,1.0172478915156415,cloud,4.0,11677.969101508948,2.95777568836492,cloud,7.0,2776.147476472075,1.9405277968492785,9000.0,1
52154,52154,8886.247048291585,0.917451248431012,cloud,4.0,7959.844605151488,-0.9613843134669332,cloud,3.0,-926.4024431400967,-1.878835561897945,9000.0,1
52424,52424,9094.285099670378,0.9477279218668206,cloud,4.0,14341.843014824804,0.7539796623461505,cloud,4.0,5247.557915154426,-0.1937482595206701,9000.0,1
54212,54212,9097.572640178329,1.088936657792746,cloud,4.0,9792.104945608737,1.0322838887719112,cloud,4.0,694.5323054304081,-0.056652769020834715,9000.0,1
54691,54691,8959.151705490123,1.1352836343845096,cloud,4.0,14121.939899785351,0.5744979571343055,cloud,4.0,5162.788194295228,-0.5607856772502041,9000.0,1
55536,55536,8988.126153100886,0.8930042822402154,cloud,4.0,8164.259200209746,0.8503102967903009,cloud,4.0,-823.8669528911396,-0.04269398544991454,9000.0,1
56349,56349,9076.89064139026,0.8695544462156718,cloud,4.0,6353.435228916816,0.4006546463470251,cloud,3.0,-2723.455412473444,-0.4688997998686467,9000.0,1
57856,57856,8980.761376359742,0.9242745859919436,cloud,4.0,6881.398894641081,1.0415770776435058,cloud,3.0,-2099.362481718661,0.11730249165156226,9000.0,1
59787,59787,9139.99052186823,1.0727080941501186,cloud,4.0,5512.724973370571,1.150354183541799,cloud,3.0,-3627.2655484976594,0.07764608939168038,9000.0,1
61470,61470,8874.098934610007,1.0814760990985732,cloud,4.0,7379.951317067972,1.249234736705199,cloud,3.0,-1494.1476175420348,0.1677586376066258,9000.0,1
62824,62824,9123.889880473527,1.002468818495703,cloud,4.0,9638.863265802169,-0.4270077569014396,cloud,4.0,514.9733853286416,-1.4294765753971426,9000.0,1
64692,64692,9119.44299832829,0.8791987854317547,cloud,4.0,8360.867450685477,0.8413986232383526,cloud,4.0,-758.575547642813,-0.0378001621934021,9000.0,1
66188,66188,8873.714414183274,1.0933479110065791,cloud,4.0,11199.027806216793,1.224519076925148,cloud,4.0,2325.3133920335185,0.1311711659185688,9000.0,1
67743,67743,8861.317185653705,0.9281460618156008,cloud,4.0,8207.02086972207,1.9502970250886835,cloud,7.0,-654.296315931635,1.0221509632730827,9000.0,1
75273,75273,8978.245695632084,0.9978078612585808,cloud,4.0,8605.500759659333,3.7030011919462353,cloud,10.0,-372.7449359727507,2.7051933306876546,9000.0,1
76877,76877,8955.526026204563,0.9114060237605284,cloud,4.0,10992.410750219207,1.5293012467771,cloud,7.0,2036.8847240146442,0.6178952230165717,9000.0,1
77681,77681,9015.153114280169,0.8704933626409603,cloud,4.0,10028.082340551213,0.3595706976231468,cloud,4.0,1012.9292262710442,-0.5109226650178136,9000.0,1
78235,78235,8931.803736647002,1.0709745333875809,cloud,4.0,5443.061502581068,1.8469701808147263,cloud,6.0,-3488.742234065933,0.7759956474271454,9000.0,1
78506,78506,8859.020511390327,1.0996168084858975,cloud,4.0,10895.42326409956,0.0236087425827942,cloud,4.0,2036.402752709233,-1.0760080659031033,9000.0,1
79248,79248,8902.409256555957,1.051031890833343,cloud,4.0,6821.258866628596,-0.1041000626191894,cloud,3.0,-2081.150389927361,-1.1551319534525324,9000.0,1
82196,82196,8959.151242311846,1.1151327843815908,cloud,4.0,4978.370212511818,0.2800851172670917,cloud,3.0,-3980.7810298000277,-0.8350476671144991,9000.0,1
84534,84534,8888.162893605873,0.8825356577607225,cloud,4.0,610.9186508153258,1.440817952767915,cloud,5.0,-8277.244242790548,0.5582822950071925,9000.0,1
87762,87762,8882.494029607074,1.1098844728592685,cloud,4.0,8944.44298016205,0.6008481062869376,cloud,4.0,61.948950554975454,-0.5090363665723309,9000.0,1
88076,88076,8933.862001168638,1.0313742428003478,cloud,4.0,11794.97242793206,0.2154822534375389,cloud,4.0,2861.110426763422,-0.8158919893628089,9000.0,1
88883,88883,9019.957530126256,1.0813172746197934,cloud,4.0,2506.8385535043826,1.1908607463441954,cloud,3.0,-6513.118976621873,0.10954347172440193,9000.0,1
90539,90539,9049.13285299413,0.8578320578210098,cloud,4.0,7158.743530980876,0.2401382238981162,cloud,3.0,-1890.3893220132531,-0.6176938339228936,9000.0,1
92450,92450,9065.886842689908,1.0152214852730097,cloud,4.0,9227.19286034526,-0.1655655958137443,cloud,4.0,161.30601765535175,-1.180787081086754,9000.0,1
92574,92574,8868.198412454945,0.957110108560106,cloud,4.0,9007.409203979,0.7848455624472128,cloud,4.0,139.210791524054,-0.1722645461128932,9000.0,1
95131,95131,8862.906565500185,1.1036262051816834,cloud,4.0,11925.413493962154,1.5150952583031594,cloud,7.0,3062.5069284619694,0.41146905312147597,9000.0,1
96192,96192,8989.207622893795,0.8899668820663535,cloud,4.0,11051.08973733867,0.0988959939541056,cloud,4.0,2061.8821144448757,-0.7910708881122479,9000.0,1
105854,105854,8966.693644855604,0.9442302315383122,cloud,4.0,9326.50981843542,0.0296851258998013,cloud,4.0,359.81617357981486,-0.9145451056385109,9000.0,1
106127,106127,8943.40690622258,0.8596512882567258,cloud,4.0,1464.646397515205,0.3524812050122401,cloud,2.0,-7478.760508707375,-0.5071700832444856,9000.0,1
106256,106256,8858.98148560161,1.0416498580750282,cloud,4.0,12167.061149708446,1.836283585857548,cloud,7.0,3308.0796641068373,0.7946337277825197,9000.0,1
106522,106522,9038.352853385515,0.994639561786282,cloud,4.0,5377.2916275867,1.67420496537353,cloud,6.0,-3661.061225798815,0.679565403587248,9000.0,1
109941,109941,9147.685085504056,0.946505389783636,cloud,4.0,8677.228888430209,0.0169050910384899,cloud,4.0,-470.45619707384685,-0.929600298745146,9000.0,1
110556,110556,9100.673202823093,1.0812204750830197,cloud,4.0,9309.967778048876,0.9701340785273904,cloud,4.0,209.29457522578377,-0.11108639655562924,9000.0,1
112907,112907,9059.703937274282,0.858346099300149,cloud,4.0,8119.887821982713,0.840187735061249,cloud,4.0,-939.8161152915691,-0.01815836423890005,9000.0,1
120649,120649,9044.269889795116,1.0373742047791374,cloud,4.0,7018.062331369907,1.2832943372176966,cloud,6.0,-2026.2075584252088,0.24592013243855915,9000.0,1
123265,123265,9149.630947525564,1.1018610015338577,cloud,4.0,13012.814176393838,0.7022486043720233,cloud,4.0,3863.1832288682745,-0.3996123971618344,9000.0,1
123467,123467,8924.257842354922,0.9314743795758764,cloud,4.0,6872.929961249178,1.1901079540310575,cloud,3.0,-2051.3278811057444,0.2586335744551811,9000.0,1
125802,125802,9124.380736660023,1.068513649863104,cloud,4.0,10814.628917169905,2.369967543908407,cloud,7.0,1690.2481805098814,1.301453894045303,9000.0,1
126193,126193,8982.277830134115,1.1313874077047283,cloud,4.0,3081.285209333134,2.5477446287239376,cloud,6.0,-5900.992620800981,1.4163572210192092,9000.0,1
126440,126440,8926.937424445638,0.98403706866318,cloud,4.0,6842.463638446441,-0.5069326576315571,cloud,3.0,-2084.4737859991965,-1.490969726294737,9000.0,1
127018,127018,8948.633307715641,0.9720222260362592,cloud,4.0,11658.021563019607,0.86370942369811,cloud,4.0,2709.3882553039657,-0.10831280233814922,9000.0,1
128898,128898,8986.62440827126,0.9435330518537955,cloud,4.0,11203.90548409908,2.040561089815534,cloud,7.0,2217.281075827819,1.0970280379617385,9000.0,1
129287,129287,8981.279599591728,1.096338789755774,cloud,4.0,418.13918218922703,1.0476421918414782,cloud,2.0,-8563.140417402501,-0.0486965979142957,9000.0,1
132634,132634,9145.159748987922,0.8525516502723662,cloud,4.0,11282.04680494084,0.959059920249132,cloud,4.0,2136.887055952917,0.10650826997676577,9000.0,1
132959,132959,9053.97532636878,0.9552427363399354,cloud,4.0,8793.30083772331,1.5055609694592351,cloud,7.0,-260.67448864546895,0.5503182331192997,9000.0,1
133827,133827,9093.95583136635,1.111753946184401,cloud,4.0,10907.360371147435,2.2652604857398577,cloud,7.0,1813.404539781086,1.1535065395554567,9000.0,1
134656,134656,9053.50788701999,0.9433995831337676,cloud,4.0,8746.232337724663,0.6413073630134986,cloud,4.0,-307.27554929532744,-0.30209222012026904,9000.0,1
134899,134899,9009.652282072684,0.9609380751497292,cloud,4.0,10825.185115608296,0.8938672674673535,cloud,4.0,1815.5328335356116,-0.06707080768237572,9000.0,1
136140,136140,8931.60544615641,0.9813719114118584,cloud,4.0,12138.063644058668,0.0532070865703309,cloud,4.0,3206.458197902257,-0.9281648248415275,9000.0,1
138296,138296,8916.848328690012,0.970585911475536,cloud,4.0,9651.84434707058,0.5057524264883119,cloud,4.0,734.9960183805688,-0.4648334849872241,9000.0,1
142309,142309,9099.401627300203,1.0402559375718468,cloud,4.0,10275.058732941548,1.5863710271857083,cloud,7.0,1175.657105641345,0.5461150896138616,9000.0,1
144637,144637,8974.950301627268,1.0379334720350863,cloud,4.0,8881.891632980338,0.637006187257547,cloud,4.0,-93.05866864693053,-0.40092728477753936,9000.0,1
146099,146099,9026.157378098504,0.9237650579731268,cloud,4.0,7398.851108342281,1.2790434334102043,cloud,3.0,-1627.3062697562227,0.3552783754370775,9000.0,1
157061,157061,8912.216754085415,0.8914100385868162,cloud,4.0,6771.0949209865885,0.614778442438279,cloud,3.0,-2141.1218330988268,-0.2766315961485373,9000.0,1
157080,157080,8928.823889615096,1.0497694590968965,cloud,4.0,9257.581400856938,1.1079566817623123,cloud,4.0,328.7575112418417,0.05818722266541587,9000.0,1
163567,163567,9125.733068458108,1.0993863396158046,cloud,4.0,11039.39789131555,1.0680159491913708,cloud,4.0,1913.6648228574413,-0.03137039042443379,9000.0,1
166013,166013,9022.13294346721,1.1175973053346724,cloud,4.0,14786.533882492016,1.2406601169119222,cloud,4.0,5764.400939024807,0.12306281157724985,9000.0,1
169588,169588,8906.217540849308,0.8838285824872697,cloud,4.0,9567.802409711569,1.881507541223152,cloud,7.0,661.5848688622609,0.9976789587358822,9000.0,1
169591,169591,9002.468809734588,1.1080159533697098,cloud,4.0,11235.046062418603,1.3452905762292304,cloud,7.0,2232.5772526840155,0.2372746228595206,9000.0,1
170212,170212,9101.331619257073,1.0075910263252033,cloud,4.0,388.3388748053532,0.1554666414724761,cloud,2.0,-8712.99274445172,-0.8521243848527271,9000.0,1
171902,171902,8956.71120616194,1.0709620314578174,cloud,4.0,6877.00240098966,1.0363929732402184,cloud,3.0,-2079.7088051722794,-0.034569058217599036,9000.0,1
171918,171918,8885.45738480577,0.9670882059814664,cloud,4.0,9109.430920547393,2.387254130211015,cloud,7.0,223.97353574162298,1.4201659242295483,9000.0,1
172380,172380,9074.933108109351,1.0037517357918166,cloud,4.0,9574.943374257671,0.0465413275545711,cloud,4.0,500.0102661483197,-0.9572104082372456,9000.0,1
173293,173293,8929.731813106095,1.1333808355527493,cloud,4.0,10784.00393245714,-0.1911496096180105,cloud,4.0,1854.272119351046,-1.3245304451707598,9000.0,1
